City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
141,invercargill,-46.4,168.35,15.76,62,100,1.59,NZ,1682906034
142,san antonio de pale,-1.4014,5.6325,27.11,81,25,3.83,GQ,1682906034
143,dakhla,23.6848,-15.958,19.72,83,0,9.82,EH,1682906034
144,chizhou,30.6578,117.4831,23.83,40,0,1.55,CN,1682906035
145,guerrero negro,27.9769,-114.0611,15.28,82,99,7.44,MX,1682906035
146,utrik,11.2278,169.8474,27.24,80,98,9.19,MH,1682906035
147,zira,30.9685,74.9911,20.4,79,100,3.75,IN,1682906035
148,siwa oasis,29.2041,25.5195,18.79,45,0,4.18,EG,1682906036
149,fort mcmurray,56.7268,-111.381,21.77,18,0,5.66,CA,1682906036
150,nouadhibou,20.931,-17.0347,20.99,83,0,5.66,MR,1682906036
151,nagqu,31.5,92.0,-3.64,90,100,8.03,CN,1682906036
152,waingapu,-9.6567,120.2641,28.46,69,57,5.58,ID,1682906036
153,talara,-4.5772,-81.2719,27.42,74,75,3.09,PE,1682906037
154,blackmans bay,-43.0167,147.3167,13.18,82,100,2.64,AU,1682906037
155,severo-yeniseyskiy,60.3725,93.0408,-2.31,86,100,2.75,RU,1682906037
156,tsiombe,-25.3,45.4833,19.47,84,0,2.0,MG,1682906037
157,popondetta,-8.7537,148.2534,32.69,52,98,2.41,PG,1682906038
158,conception bay south,47.4999,-52.9981,1.42,90,86,9.48,CA,1682906038
159,santa vitoria,-18.8386,-50.1214,20.6,73,0,1.21,BR,1682906038
160,inarajan village,13.2736,144.7484,30.55,83,100,8.51,GU,1682906038
161,queenstown,-31.8976,26.8753,7.24,76,66,1.35,ZA,1682906038
162,piacabucu,-10.4056,-36.4344,25.29,85,20,2.4,BR,1682906039
163,selfoss,63.9331,-20.9971,0.02,59,8,3.93,IS,1682906039
164,kem',64.9555,34.5793,0.81,99,100,2.84,RU,1682906039
165,aleg,17.0481,-13.9209,32.05,10,29,3.67,MR,1682906040
166,hadibu,12.65,54.0333,27.16,79,49,2.63,YE,1682906040
167,priob'ye,62.5206,65.5964,-4.33,88,40,1.29,RU,1682906040
168,cidreira,-30.1811,-50.2056,19.93,88,4,3.67,BR,1682906040
169,hadim,36.9878,32.4567,2.76,80,0,0.2,TR,1682906041
170,cruzeiro do sul,-29.5128,-51.9853,20.28,91,5,2.37,BR,1682906041
171,georgetown,5.4112,100.3354,28.96,83,20,1.54,MY,1682906041
172,kenai,60.5544,-151.2583,7.05,56,100,6.69,US,1682906041
173,bagaha,27.1,84.0833,25.29,53,100,2.19,IN,1682906042
174,recani,31.2846,-4.2688,23.8,32,100,7.02,MA,1682906042
175,port mathurin,-19.6833,63.4167,25.83,79,3,4.68,MU,1682906042
176,tingi,-11.3,35.0333,15.7,93,99,0.49,TZ,1682906042
177,baruun-urt,46.6806,113.2792,18.27,16,100,10.25,MN,1682906043
178,lichinga,-13.3128,35.2406,11.0,94,41,1.96,MZ,1682906043
179,lihue,21.9789,-159.3672,26.77,70,0,6.17,US,1682906043
180,usogorsk,63.4106,48.6872,0.59,95,100,3.49,RU,1682906043
181,puerto aysen,-45.4,-72.7,5.03,99,99,2.36,CL,1682906000
182,xilin hot,43.9667,116.0333,18.39,18,94,9.52,CN,1682906044
183,thompson,55.7435,-97.8558,6.09,49,75,2.57,CA,1682906044
184,penjamo,20.4333,-101.7333,20.73,15,1,3.21,MX,1682906044
185,ushuaia,-54.8,-68.3,6.81,61,40,6.17,AR,1682905752
186,cherpulassery,10.8775,76.3139,25.9,88,100,0.45,IN,1682906045
187,tarawa,1.419,172.984,31.05,74,40,5.66,KI,1682906045
188,manuguru,17.981,80.7547,23.52,78,100,4.28,IN,1682906045
